hour,SOC,DOC,MBC,EEC
400,46.13897761,6.157038699,2.381982333,1.065118105
410,54.27434731,8.414733054,2.406619,0.985374239
420,49.24472128,5.788504498,1.625879421,0.981724273
430,52.573186,7.216505602,2.290036715,0.998439558
440,59.05105566,6.558458326,3.164403772,1.140169032
450,53.26031121,8.134807559,3.157253649,0.862823836
460,52.39431936,7.055897102,2.78342442,0.981543284
470,54.4819959,8.349240965,2.492954486,1.139728511
480,58.00554891,5.498555032,1.947407099,0.943974682
490,57.1894877,7.261727235,2.077009864,1.047132011
500,48.10692323,7.515508553,2.580530697,0.833741859
510,60.43047949,7.792224197,2.791776865,1.122872365
520,56.65184326,7.345713766,2.512335583,1.189312386
530,53.93102615,7.588160992,2.976310778,0.801294532
540,60.73619608,7.821118124,2.869151614,1.096510407
550,59.04043265,7.3779441,2.727581512,1.029566258
560,63.45842313,7.997253187,3.017428062,1.003490618
570,57.96145877,7.199315898,2.522147721,0.820117303
580,52.80194863,7.284286112,2.426838538,1.141484631
590,41.19989299,8.605806169,3.119534925,1.054856903
600,56.22663402,7.077670531,2.67631559,1.183797091
610,49.62242532,7.69221723,3.131576525,1.08132435
620,54.81141235,7.110945197,2.691253359,0.926345791
630,46.48481214,7.124867088,3.466879076,1.201346656
640,52.36504251,8.86692038,3.125886681,0.995405261
650,52.85724355,7.524208236,2.327499235,1.02608054
660,41.26453271,9.318395486,2.915404687,0.970661589
670,56.59104339,8.707441134,2.619916113,0.965942827
680,60.15171773,8.468538714,2.771510854,0.860891392
690,54.09209666,7.473045612,2.654659115,1.2553402
700,55.0478443,7.509003892,3.534672012,0.8925718
710,56.66391214,7.787060021,3.126406857,0.823060331
720,44.39744964,7.51723238,3.025236841,1.052318449
730,53.28722008,6.879661855,3.408448864,0.947861207
740,45.80786996,7.288246587,2.930036832,1.143464591
750,60.32519047,7.828536722,3.036564709,0.928447311
760,49.63836989,8.881511328,2.847686678,1.125768485
770,53.22124572,7.528075513,3.106513783,0.975521069
780,45.66093976,9.232449161,2.768722561,1.119775955
790,56.04480595,7.63414834,2.849878247,1.077168798
800,56.57615616,6.928720011,3.512813732,0.888291262
810,50.82430881,7.920465693,2.451710016,1.119348609
820,54.2632568,8.875108084,4.171168493,1.003492038
830,47.40954096,9.305643734,3.610914245,1.138902991
840,50.25164459,8.74622784,2.853471673,1.100777275
850,55.00988453,6.915946808,3.775730591,0.945700724
860,48.44177751,8.38906615,3.183472481,0.854200094
870,58.38105582,7.82913175,3.533510767,1.127115263
880,58.12064162,8.063021347,3.162991462,1.019342158
890,55.31730159,7.210509876,2.689202908,1.046229911
900,54.01655379,7.674243687,3.378573322,1.026955658
910,46.13920347,8.57818103,3.272423558,1.169590753
920,52.59414001,7.928058767,3.527836022,1.215262084
930,45.21901459,8.231740556,2.85430273,1.132811913
940,47.25596804,7.882354037,3.089858976,0.904483301
950,54.14696954,8.51912668,3.442315799,0.859070165
960,44.50959409,8.908629869,2.762102459,1.096022644
970,52.58157994,7.147351423,3.366407475,1.057414989
980,45.98275755,8.824194823,3.290320693,1.06429229
990,49.84723265,9.087029083,3.357174107,1.031470174
1000,51.10168691,9.258852692,3.764957291,1.210766948
1010,46.93759019,9.022612537,3.258394239,0.903822684
1020,48.64704001,9.389364099,3.511977577,1.05280334
1030,48.71178299,8.190133139,2.922815495,1.341717739
1040,52.25179804,8.589649635,2.796980136,1.260499933
1050,33.6826266,8.379813796,4.046987074,1.157715451
1060,52.14951563,8.343814891,4.144486249,0.981990094
1070,45.578655,9.55879485,3.696831344,1.041311202
1080,46.53245377,8.731682299,3.688676919,0.970145449
1090,43.79645534,9.102306894,3.952582726,1.273331387
1100,49.04669392,9.037736088,3.842139944,1.396262329
1110,48.42488268,7.593918909,3.748579235,1.099165381
1120,42.18622913,7.499812504,4.574188937,1.075079552
1130,47.92897669,9.303413892,4.649100961,1.222217944
1140,48.38746672,9.23717369,4.278473151,1.147167065
1150,52.16686764,7.362829383,4.647669163,1.295936209
1160,43.70837255,8.64385112,4.067292932,1.208090439
1170,45.94118517,8.71884832,4.480752676,1.252365551
1180,46.93850175,7.534956159,4.163376766,0.986520944
1190,42.09985308,8.934815661,3.640918282,1.226387008
1200,52.66147398,8.127301231,3.660375178,1.057185222
1210,43.73897109,9.329014757,3.705305006,1.326200949
1220,46.21631319,8.933172186,3.505137004,1.019891525
1230,38.48900953,9.097728257,3.500351603,1.134510527
1240,39.02336762,8.34906039,3.788796922,1.170586378
1250,46.24258503,8.637337888,4.043388826,1.134662317
1260,52.99194645,9.337736207,3.946444077,1.177708405
1270,46.81493412,8.67832927,3.938515836,1.313263063
1280,43.08366513,11.13653419,4.444492173,1.10497361
1290,41.46134701,9.50973304,4.204973971,1.086244606
1300,48.68346913,9.238251935,4.646855681,1.19953672
1310,46.30938208,10.05434696,4.46331566,1.227806479
1320,47.1950593,7.932728316,4.59365204,1.278061793
1330,39.44113244,7.742280139,4.024287523,1.308612162
1340,41.3734009,9.875442183,4.69042939,1.248290465
1350,48.30713026,9.069429624,4.521599346,1.179695672
1360,51.45778959,9.562516914,5.177711608,1.265302395
1370,33.55284979,9.060187368,3.585442761,0.988724445
1380,38.92537579,9.197153287,4.504958352,1.097160541
1390,39.68205196,9.39217102,4.45580468,1.133352799
1400,53.02189945,9.866427354,4.686273539,1.182390176
1410,36.86037282,9.363407771,4.040652411,1.120741377
1420,33.45319481,9.638850926,5.215710734,1.341865084
1430,33.98945067,9.07379071,5.176664871,1.266999085
1440,44.00482293,10.08911913,4.64671654,1.294984743
1450,37.82716737,9.031645975,4.961891018,1.222718832
1460,33.71011725,9.118520038,4.744535402,1.291242589
1470,35.21842713,9.346773435,5.229317505,1.252718631
1480,37.55907894,7.584803583,5.354406279,1.419960464
1490,46.74784099,8.194886408,4.533242983,1.102967477
1500,41.91542865,10.11543013,4.511381964,1.281773092
1510,42.80129735,8.303967733,5.24612686,1.177164477
1520,43.48219597,9.353328345,5.360638161,1.159377586
1530,42.98036835,8.417026094,4.632966192,1.138514898
1540,44.91564393,8.159466149,4.793175387,1.191216425
1550,37.38767857,9.082358653,5.49116441,1.16483152
1560,43.29712169,9.563197007,5.60004812,1.101763021
1570,45.5181213,6.938436996,4.768786269,1.273520029
1580,36.65359652,7.879597196,5.142893946,1.289384513
1590,37.2945193,8.910261001,5.011723146,1.422322452
1600,36.08180895,8.749184619,5.231353312,1.329391414
1610,35.01628124,8.362860743,5.096108069,1.040474871
1620,28.92200965,8.127903473,4.39086906,1.34123564
1630,35.48017712,8.016013349,5.617994193,1.124762301
1640,40.40777596,8.766986934,5.009883061,1.374117564
1650,44.01374326,7.472999228,5.117694377,1.443973395
1660,40.54896724,5.520591041,5.501830343,1.40310848
1670,41.68035654,8.651735665,5.800185113,1.373626704
1680,38.59730327,8.554614414,5.404257167,1.456359608
1690,42.8231812,7.746934728,5.24534978,1.22046708
1700,44.74389852,9.156735079,5.369057293,1.53710451
1710,39.48971519,8.477533703,6.251921431,1.524746454
1720,40.23079993,9.594694909,5.881948334,1.236226509
1730,42.39893088,8.700198467,5.451521633,1.485522859
1740,32.67417116,7.500437865,5.605995592,1.449165904
1750,30.41780268,8.145469952,5.783447407,1.277386968
1760,31.49861531,7.219763934,5.823436804,1.547111639
1770,39.07624008,8.458548097,6.129322684,1.422791363
1780,25.86541099,7.530568594,5.48518522,1.359486345
1790,39.9494174,8.021008234,5.212086165,1.379284541
1800,29.60593246,7.889551388,5.555723369,1.519263479
1810,37.45064863,8.27630476,5.528993187,1.235205336
1820,37.14732398,7.749308623,5.679958599,1.624885127
1830,35.26700244,8.098731408,5.56247176,1.408321714
1840,37.00709772,8.006023643,5.473036415,1.512096019
1850,39.34919666,8.474128713,6.35506283,1.246390255
1860,37.11337314,8.178773003,5.605849135,1.640908125
1870,48.03906894,7.562894069,6.004306846,1.460415174
1880,32.18315915,7.960559371,6.6451295,1.525463768
1890,33.48014813,8.284902913,5.977917288,1.305299399
1900,32.5136857,7.195239555,5.833532079,1.558822753
1910,39.66080465,8.422745371,6.128415177,1.518486546
1920,33.40503578,8.126744393,6.429306157,1.280766842
1930,30.79513733,7.304352407,6.401937096,1.590814327
1940,35.53141563,7.317993655,6.331287624,1.376775351
1950,39.03589951,7.830379434,5.885562007,1.453123181
1960,30.57094956,8.287817767,6.885525633,1.466854552
1970,36.10926871,8.125867517,5.98514534,1.497517241
1980,35.80747606,6.943608801,7.44954229,1.523749891
1990,32.01701853,8.926554178,6.311335008,1.445053642
2000,35.34502031,5.690343263,6.964339098,1.57713653
