hour,SOC,DOC,MBC,EEC
930,79.79398118,5.064963141,2.611080182,1.720147585
940,73.65491983,5.773956402,2.028592317,1.563812062
950,87.4960312,4.699658528,3.019083212,1.773718728
960,83.87413609,5.791998719,2.907399551,1.330932903
970,67.39601269,5.192257704,2.80058121,1.797520908
980,78.05188189,4.915540492,2.411876422,1.639707722
990,76.88151618,5.076691091,3.324631856,1.392655024
1000,76.08543874,5.42007893,2.729225222,1.495538215
1010,75.53192435,5.115243211,3.169403532,1.621120189
1020,64.70879728,4.378754159,2.793319067,1.398697951
1030,82.89894651,4.60960611,2.823863149,1.653500683
1040,76.776134,5.282717865,2.895012363,1.358492207
1050,83.01331837,5.349409579,2.949781153,1.586148148
1060,62.47557452,5.186924665,2.920544048,1.761474121
1070,65.14403541,5.107345919,3.210255008,1.278063966
1080,63.12490764,5.685321044,2.991263645,1.746902156
1090,81.08375428,5.547605927,3.083300855,1.638725512
1100,71.23617236,4.805372584,3.109186012,1.532869499
1110,79.77726964,5.535246375,2.807584367,1.354306717
1120,72.59074545,5.393631378,2.75965071,1.462246312
1130,76.24672351,5.23532641,2.513589908,1.3106438
1140,76.58750322,5.781467262,3.063926859,1.557070444
1150,87.2865124,5.572968471,3.251520812,1.385516349
1160,72.67641369,5.597475865,2.868281203,1.529664278
1170,62.24643335,4.927591978,3.10080292,1.448413664
1180,72.76527072,4.907885239,3.083960978,1.425994704
1190,77.01016012,5.461846836,2.935040808,1.39751659
1200,76.81680371,5.374967344,2.823194332,1.54673213
1210,82.14966128,5.221593678,3.288115455,1.434774146
1220,77.40568649,5.361245658,3.442773646,1.321441846
1230,63.99885738,5.23848127,2.832763528,1.324974802
1240,76.75461959,5.064765767,3.124747774,1.674464696
1250,66.02913159,5.246880177,3.610356112,1.568673328
1260,65.48811347,4.662773055,2.996486154,1.597000641
1270,57.08461192,5.141474661,2.307211584,1.450125181
1280,79.24504267,4.945006094,2.485763082,1.187208839
1290,75.89129191,5.24842692,3.064355739,1.617900287
1300,60.87904686,5.407988069,3.061164072,1.494497295
1310,75.30781357,5.489740223,3.346227843,1.718762969
1320,61.22315796,4.498527725,4.016498748,1.153121594
1330,81.07611926,5.514380367,4.042386955,1.635240744
1340,70.64148872,5.611774855,3.671624225,1.457066572
1350,71.5611494,5.154538742,3.48792467,1.324924907
1360,78.08703599,5.278009762,3.725760866,1.485012903
1370,78.96911203,5.207371648,3.38824718,1.464250988
1380,83.39670217,4.685832785,3.461471142,1.587308502
1390,69.50230908,5.391690018,3.482016635,1.559142275
1400,75.24372385,4.33215343,3.706704745,1.709260792
1410,75.0648388,5.488026089,3.00737351,1.34838456
1420,75.66593468,5.464139185,3.825060097,1.369041788
1430,66.47725293,5.33042174,3.094171384,1.602791884
1440,67.98805601,5.148811625,4.400257914,1.876006331
1450,69.31206293,5.592238336,3.227632087,1.653709064
1460,74.89381446,5.709397156,3.159793945,1.510542616
1470,72.81959639,4.604187527,3.280435343,1.423754077
1480,73.21553512,4.798227458,3.221136795,1.585403793
1490,73.19176619,4.7909882,3.809998086,1.526927189
1500,63.47576626,5.266927651,3.811362185,1.853739706
1510,74.91473117,4.290967161,4.113438996,1.318734302
1520,80.15406749,5.147212815,4.104633579,1.18756358
1530,77.29205366,4.54068261,3.865900381,1.455061893
1540,63.58151427,4.652571727,3.001192893,1.549214867
1550,62.6433784,5.016588607,3.68583767,1.327383737
1560,60.80088835,4.971969423,3.91012257,1.540268384
1570,59.47206474,5.080174297,3.536392231,1.886798688
1580,85.72603798,5.75800896,3.569420876,1.70920747
1590,72.2624684,5.499076194,4.269752594,1.573983669
1600,84.10107269,4.307582967,3.986394526,1.618552438
1610,66.39245302,4.466042411,3.538150645,1.421150575
1620,68.60478111,5.215500357,4.252141673,1.253074567
1630,63.55106928,4.84371334,3.819417093,1.514638037
1640,70.29012274,4.916115067,3.839009484,1.446779765
1650,60.30315694,4.960674419,3.940594425,1.550436097
1660,67.59576779,5.229678965,3.286303199,1.592593219
1670,79.21063946,4.954008665,4.175779701,1.53526733
1680,70.93844989,4.597412529,4.236283554,1.326031839
1690,61.79364379,4.529774131,4.291929254,1.473318187
1700,74.35563371,4.46108443,3.994708497,1.732239044
1710,66.45324763,4.167642776,4.059270381,1.341176021
1720,71.03068966,4.534448764,3.843916677,1.544552888
1730,77.26213258,4.322660642,3.622787974,1.506873429
1740,64.7758579,4.823231386,3.977019761,1.746309128
1750,69.75489522,4.470733286,4.678360524,1.304338605
1760,57.32171919,4.397908986,4.035928678,1.632427727
1770,62.27220362,4.411749589,3.940367664,1.534971314
1780,69.86555197,4.968754601,3.98823928,1.747761699
1790,64.93572191,4.405496176,4.83412551,1.60480641
1800,73.84361109,4.582815682,4.658719199,1.610175029
1810,64.9662654,4.151656344,4.061232688,1.508705544
1820,73.86282705,4.878852229,4.46695937,1.624580388
1830,57.62982733,4.892127335,4.142099618,1.719866404
1840,71.63586693,4.026538396,3.889006236,1.399087698
1850,51.66059469,4.401184094,3.878699941,1.536778592
1860,70.56074516,4.850697482,3.646088857,1.457968546
1870,64.31460734,5.15482202,4.287301709,1.518673243
1880,66.01502063,4.62242792,3.961785629,1.613277951
1890,70.95087131,4.445508411,3.93598869,1.739380239
1900,57.00180976,4.539513026,4.744334844,1.188266492
1910,71.24156231,4.151438913,4.178524145,1.460375931
1920,61.12396537,4.189813303,3.85776312,1.634308435
1930,60.31391698,4.580105082,4.49394003,1.711984784
1940,63.09114902,4.249468061,4.591710183,1.479586443
1950,56.69693197,3.553548728,4.438553625,1.376260589
1960,73.39479759,4.495488103,3.52018482,1.244848563
1970,61.79145479,3.461954865,4.529618605,1.638171135
1980,68.69468434,3.897424803,4.385362874,1.752709294
1990,68.49776741,3.534983637,4.19068119,1.6296382
2000,62.28839982,3.947562829,4.852845042,1.541978858
2010,65.9277558,4.075851137,4.337701193,1.611000047
2020,64.06709187,3.398013234,4.726684473,1.69286999
2030,64.39579724,4.504263869,4.83039361,1.409816187
2040,55.75759635,3.774508578,3.730591044,1.446019142
2050,70.76402686,4.368246776,3.702430214,1.651436393
2060,58.41404734,3.311383251,5.006514945,1.631860705
2070,62.43510486,3.338071478,4.854330667,1.756934918
2080,55.7844789,4.0009194,4.698187963,1.762383463
2090,64.09940356,4.022061819,4.584432147,1.587531407
2100,65.86763196,4.731525226,4.554607103,1.568695376
2110,62.97817229,3.633726712,5.194398793,1.667022667
2120,67.49358971,4.448660052,4.872639648,1.813049089
2130,67.37381635,3.741455756,4.86938929,1.74181311
2140,71.89225437,3.80275607,4.566894962,1.677452689
2150,60.11588536,3.223196433,4.528892216,1.568308989
2160,60.5298995,3.338530566,5.152403778,1.770716346
2170,67.32599103,4.181487838,4.773719587,1.82222565
2180,65.68407384,4.258939292,5.294462839,1.664477955
2190,50.07513506,4.325675833,5.324914615,1.684090223
2200,77.76488739,3.976736324,4.58265781,1.519456818
2210,64.35506657,3.700888731,4.766151711,1.649647536
2220,60.95037286,3.461107689,4.775250448,1.905762219
2230,60.16448059,3.48050281,4.754814493,1.933341323
2240,69.62739742,3.811986035,4.574276483,1.373182537
2250,55.09495057,3.643543318,5.280071934,1.818636724
2260,59.71976114,3.456961819,4.934582956,1.818531161
2270,72.54017076,3.432229395,5.121875816,1.653172271
2280,51.61159722,3.488193318,4.952019032,1.936121432
2290,68.71776469,4.401604888,5.261049095,1.543953577
2300,59.02844386,4.108045818,5.122317804,1.809999106
2310,74.90837034,3.785918596,5.303627461,1.815135578
2320,68.82870836,3.575251179,4.461001475,1.629955706
2330,68.0245477,3.579706126,5.075431209,1.515284798
2340,60.12869363,3.82345413,5.565069559,1.749123251
2350,63.6187936,3.490924374,4.738452351,2.01060365
2360,46.65799628,3.49653941,5.050584882,1.724324491
2370,61.70921304,2.974985282,4.507909094,1.744721763
2380,74.51370681,3.037191129,5.362846869,1.589116073
2390,58.75765385,3.387162151,5.063552911,1.423425274
2400,71.69698264,3.210758284,5.136384084,1.90164006
2410,56.76684411,3.495401259,5.32425821,1.623457373
2420,52.30240054,3.205017994,5.456322135,1.819083182
2430,47.79678648,3.014491854,5.96682355,1.656392102
2440,61.7984245,3.727453383,5.818780411,1.708304878
2450,63.1200202,2.94744131,5.41842313,1.527887136
2460,46.64794343,3.086868808,5.728635821,1.9940931
2470,41.37571854,3.885248931,5.183388599,1.301797149
2480,61.69715776,3.398918354,4.969818409,1.436813081
2490,50.76534532,3.046916167,5.467180595,1.694227073
2500,61.27439407,3.925762269,5.749609904,1.903295845
2510,61.18269941,3.267846548,5.53038068,1.818537608
2520,53.00366236,3.567764265,6.066830688,1.669237047
2530,59.70110787,3.035895188,5.370596703,1.681275473
2540,51.89910364,3.032242561,4.666287915,1.812851581
2550,54.3053624,3.894490549,5.118469244,1.420373548
2560,63.09328896,3.635867299,5.18944882,1.656461304
2570,61.64984878,4.329004448,5.241617285,2.06951839
2580,69.149071,3.391911819,4.481221027,1.91798176
2590,48.98712646,3.173132272,5.561830822,1.684421395
2600,49.98743578,3.506863337,5.358949213,1.802408909
2610,57.28412774,3.689644351,5.317560476,1.705407391
2620,68.90093851,2.929745946,5.433091752,1.864382067
2630,62.6148126,3.103718518,5.331784311,1.973730705
2640,67.61543203,4.264781473,5.594727636,1.742549473
2650,63.30141264,3.420987128,5.578294587,1.696024387
2660,60.68493282,3.17395759,4.834725562,1.677344637
2670,56.44646033,3.331423085,5.404031745,1.93784604
2680,70.67745089,3.709875298,5.728360393,1.775789608
2690,61.56826396,3.235468097,5.805358875,1.535435915
2700,54.77594142,2.984781342,4.883618398,2.023407765
2710,63.86083305,3.513687135,5.173223145,1.714581424
2720,56.65578918,2.484355175,5.621983314,2.150385596
2730,47.22019402,3.421545061,5.54993355,1.714965424
2740,48.50356433,3.774589917,5.389513637,1.846206982
2750,48.22044251,4.023477905,5.591336409,1.614998055
2760,59.56110393,3.696130637,5.305300817,1.838297014
2770,57.78815723,3.24059031,5.415145777,1.786282711
2780,50.06242107,2.688341112,5.516034533,1.527150021
2790,50.69456944,2.634625413,5.40220393,1.955458598
2800,67.19003966,3.25333983,5.430426659,1.382334206
2810,43.06786892,3.032019929,5.898079285,1.886008814
2820,53.63692223,2.44418982,5.590965235,1.750903753
2830,48.30270462,3.797200404,6.508245432,1.842569021
2840,62.07373898,2.839169114,5.276776073,1.863357402
2850,49.87716881,2.960654299,5.665528716,1.769590497
2860,53.86514403,3.540520109,5.956470013,1.759767701
2870,53.66491967,2.968940477,5.295388843,1.74129337
2880,47.99276439,2.797745064,5.670889857,1.695094568
2890,60.18750757,3.170891977,5.443341854,1.797422697
2900,46.76796036,2.437605432,5.813599344,1.789756426
2910,58.60755519,3.439314717,5.180459826,1.887019943
2920,59.22505047,2.837590709,5.842836283,1.551645124
2930,51.1839099,3.332107908,5.395140944,1.912526987
2940,52.03225904,3.148232859,5.43818209,1.715627496
2950,46.82654619,3.060649988,5.81091161,1.264834561
2960,61.16958302,3.649828776,6.182948641,1.849260111
2970,50.74457642,2.533310922,5.541448497,2.287587996
2980,45.51903634,2.628166402,6.489647986,1.738072592
2990,60.25056735,3.443373611,6.190144639,1.75374472
3000,66.1864574,2.177166654,5.248460494,1.736172991
